Latitude,Longitude,Data,Hora
37.13152962115193,-8.539353638660792,2025-03-17,09:05:18
37.13151235322839,-8.539335958468309,2025-03-17,09:05:28
37.13153531062162,-8.539400611948192,2025-03-17,09:05:39
37.1315141231686,-8.539373800651251,2025-03-17,09:05:48
37.1315141231686,-8.539373800651251,2025-03-17,09:05:58
37.13153802605736,-8.539358608956013,2025-03-17,09:06:08
37.13146905417427,-8.53934984493266,2025-03-17,09:06:18
37.131562984806564,-8.539402996059156,2025-03-17,09:06:28
37.13148876651372,-8.539347901455345,2025-03-17,09:06:38
37.13152961320054,-8.53941352231785,2025-03-17,09:06:48
37.13146737715101,-8.539324854398837,2025-03-17,09:06:58
37.131464281632404,-8.53932034613336,2025-03-17,09:07:08
37.13138361769824,-8.539211618193972,2025-03-17,09:07:18
37.13138361769824,-8.539211618193972,2025-03-17,09:07:18
37.131296665648385,-8.539094306652293,2025-03-17,09:07:18
37.13126647263042,-8.539202329750676,2025-03-17,09:07:18
37.13135221603961,-8.539225937675116,2025-03-17,09:07:28
37.13143000227206,-8.53925972707673,2025-03-17,09:07:31
37.131515475865434,-8.539348522116583,2025-03-17,09:07:38
37.131515475865434,-8.539348522116583,2025-03-17,09:07:38
37.131559707157436,-8.539350815035723,2025-03-17,09:07:48
37.13154688125957,-8.539327097586458,2025-03-17,09:07:58
37.131540630297025,-8.539323580146421,2025-03-17,09:08:08
37.13153618059615,-8.539322952535038,2025-03-17,09:08:18
37.131629643891685,-8.539360461294361,2025-03-17,09:08:24
37.131661137968216,-8.539370061854807,2025-03-17,09:08:28
37.1314852852259,-8.539332421085946,2025-03-17,09:08:32
37.131503495545225,-8.539382110020725,2025-03-17,09:08:38
37.131564296468305,-8.539387215831807,2025-03-17,09:08:46
37.131564296468305,-8.539387215831807,2025-03-17,09:08:48
37.131566224923645,-8.53938081100264,2025-03-17,09:08:58
37.13147207529594,-8.539327465956257,2025-03-17,09:09:08
37.13146681436703,-8.539324993823755,2025-03-17,09:09:18
37.131533676978336,-8.539399427553327,2025-03-17,09:09:28
37.13153107368668,-8.539397019685515,2025-03-17,09:09:38
37.131535800015584,-8.539324293519678,2025-03-17,09:09:48
37.13153316354067,-8.539400437957498,2025-03-17,09:09:58
37.13151157502518,-8.539329688045777,2025-03-17,09:10:08
37.131556687607976,-8.539398323692541,2025-03-17,09:10:18
37.13150559211366,-8.539345758454324,2025-03-17,09:10:28
37.1315297912687,-8.539395971878987,2025-03-17,09:10:38
37.13153126645702,-8.539397079005667,2025-03-17,09:10:48
37.13147107794511,-8.539328689042703,2025-03-17,09:10:58
37.13157041647155,-8.53943206048169,2025-03-17,09:11:08
37.13153215421383,-8.539397907485228,2025-03-17,09:11:18
37.1315555695692,-8.539323363741403,2025-03-17,09:11:28
37.13158997905871,-8.539357496190426,2025-03-17,09:11:38
37.13149480086956,-8.539316335835288,2025-03-17,09:11:48
37.13150430754342,-8.539382366636122,2025-03-17,09:11:58
37.13150632794475,-8.53938245277152,2025-03-17,09:12:08
37.13148292255291,-8.53936088373634,2025-03-17,09:12:18
37.13149216154209,-8.539373397160567,2025-03-17,09:12:28
37.1315071398652,-8.539382458557956,2025-03-17,09:12:38
37.13150691503904,-8.539350028822753,2025-03-17,09:12:48
37.13150884991093,-8.539363470685553,2025-03-17,09:12:58
37.13150541494145,-8.539381697906677,2025-03-17,09:13:08
37.1315277423346,-8.539390946477823,2025-03-17,09:13:18
37.13154239544778,-8.539415117368295,2025-03-17,09:13:28
37.131588851656815,-8.539367679521487,2025-03-17,09:13:38
37.13147170832962,-8.53933724332977,2025-03-17,09:13:47
7
37.13147170832962,-8.53933724332977,2025-03-17,09:13:47
37.131461250897566,-8.539337436432074,2025-03-17,09:13:48
37.1315262673959,-8.539334938361337,2025-03-17,09:13:58
37.13155307524853,-8.53933342146118,2025-03-17,09:14:08
37.131476384119516,-8.539337775629567,2025-03-17,09:14:18
37.131470111380494,-8.539338070390736,2025-03-17,09:14:28
37.131464147575095,-8.539338284620532,2025-03-17,09:14:38
37.131470996655274,-8.539329826971288,2025-03-17,09:14:48
37.13153749293163,-8.539405007530956,2025-03-17,09:14:58
37.13153485267124,-8.539400773670293,2025-03-17,09:15:08
37.131535239782764,-8.539402543561366,2025-03-17,09:15:18
37.131487678483055,-8.539347831707424,2025-03-17,09:15:28
37.131533261440396,-8.539399345437628,2025-03-17,09:15:38
37.131539133577455,-8.539407076068201,2025-03-17,09:15:48
37.13157980304026,-8.53937233861172,2025-03-17,09:15:58
37.13158975722571,-8.539368432153992,2025-03-17,09:16:08
37.13149901282633,-8.539301615062712,2025-03-17,09:16:18
37.13149800626752,-8.53930210054786,2025-03-17,09:16:28
37.131479411896294,-8.539346543997997,2025-03-17,09:16:38
37.13146863644785,-8.539343031955015,2025-03-17,09:16:48
37.13157955094312,-8.53938956691698,2025-03-17,09:16:58
37.13158522220021,-8.539392380492922,2025-03-17,09:17:08
37.13144948097775,-8.539217958284368,2025-03-17,09:17:18
37.13128540362237,-8.539225223563157,2025-03-17,09:17:28
37.13128388218107,-8.539272067965328,2025-03-17,09:17:38
37.13115966740885,-8.53914057625867,2025-03-17,09:17:48
37.131149820774475,-8.539080386585196,2025-03-17,09:17:58
37.13115567219384,-8.539082301799075,2025-03-17,09:18:08
37.131155137633655,-8.539081894454377,2025-03-17,09:18:18
37.13115621852598,-8.53908271042674,2025-03-17,09:18:28
37.13115622989298,-8.539082719013079,2025-03-17,09:18:38
37.13115624155172,-8.539082727822427,2025-03-17,09:18:48
37.13115624142249,-8.539082727724775,2025-03-17,09:18:58
37.131156241438035,-8.53908272773652,2025-03-17,09:19:08
37.13115624143135,-8.53908272773147,2025-03-17,09:19:18
37.131156241431064,-8.539082727731257,2025-03-17,09:19:28
37.13115624143136,-8.539082727731484,2025-03-17,09:19:38
37.13115624143137,-8.539082727731486,2025-03-17,09:19:48
37.13115624143137,-8.539082727731488,2025-03-17,09:19:58
37.13115624143137,-8.539082727731488,2025-03-17,09:20:08
37.13115624143137,-8.539082727731488,2025-03-17,09:20:18
37.13115624143137,-8.539082727731488,2025-03-17,09:20:28
37.13115624143137,-8.539082727731488,2025-03-17,09:20:38
37.13115624143137,-8.539082727731488,2025-03-17,09:20:48
37.13115624143137,-8.539082727731488,2025-03-17,09:20:58
37.13115624143137,-8.539082727731488,2025-03-17,09:21:08
37.13115624143137,-8.539082727731488,2025-03-17,09:21:18
37.13115624143137,-8.539082727731488,2025-03-17,09:21:28
37.13115624143137,-8.539082727731488,2025-03-17,09:21:38
37.13115624143137,-8.539082727731488,2025-03-17,09:21:48
37.13115624143137,-8.539082727731488,2025-03-17,09:21:58
37.13115624143137,-8.539082727731488,2025-03-17,09:22:08
37.13115624143137,-8.539082727731488,2025-03-17,09:22:18
37.13115624143137,-8.539082727731488,2025-03-17,09:22:28
37.13115624143137,-8.539082727731488,2025-03-17,09:22:38
37.13115624143137,-8.539082727731488,2025-03-17,09:22:48
37.13115624143137,-8.539082727731488,2025-03-17,09:22:58
37.13115624143137,-8.539082727731488,2025-03-17,09:23:08
37.13115624143137,-8.539082727731488,2025-03-17,09:23:18
37.13115624143137,-8.539082727731488,2025-03-17,09:23:28
37.13115624143137,-8.539082727731488,2025-03-17,09:23:38
37.13115624143137,-8.539082727731488,2025-03-17,09:23:48
37.13115624143137,-8.539082727731488,2025-03-17,09:23:58
37.13115624143137,-8.539082727731488,2025-03-17,09:24:08
37.13115624143137,-8.539082727731488,2025-03-17,09:24:18
37.13115624143137,-8.539082727731488,2025-03-17,09:24:28
37.13115624143137,-8.539082727731488,2025-03-17,09:24:38
37.13115624143137,-8.539082727731488,2025-03-17,09:24:48
37.13115624143137,-8.539082727731488,2025-03-17,09:24:58
37.13115624143137,-8.539082727731488,2025-03-17,09:25:08
37.13115624143137,-8.539082727731488,2025-03-17,09:25:18
37.13115624143137,-8.539082727731488,2025-03-17,09:25:28
37.13115624143137,-8.539082727731488,2025-03-17,09:25:38
37.13115624143137,-8.539082727731488,2025-03-17,09:25:48
37.13115624143137,-8.539082727731488,2025-03-17,09:25:58
37.13115624143137,-8.539082727731488,2025-03-17,09:26:08
37.13115624143137,-8.539082727731488,2025-03-17,09:26:18
37.13115624143137,-8.539082727731488,2025-03-17,09:26:28
37.13115624143137,-8.539082727731488,2025-03-17,09:26:38
37.13115624143137,-8.539082727731488,2025-03-17,09:26:48
37.13115624143137,-8.539082727731488,2025-03-17,09:26:58
37.13115624143137,-8.539082727731488,2025-03-17,09:27:08
37.13115624143137,-8.539082727731488,2025-03-17,09:27:18
37.13115624143137,-8.539082727731488,2025-03-17,09:27:28
37.13115624143137,-8.539082727731488,2025-03-17,09:27:38
37.13115624143137,-8.539082727731488,2025-03-17,09:27:48
37.13115624143137,-8.539082727731488,2025-03-17,09:27:58
37.13115624143137,-8.539082727731488,2025-03-17,09:28:08
37.13115624143137,-8.539082727731488,2025-03-17,09:28:18
37.13115624143137,-8.539082727731488,2025-03-17,09:28:28
37.13115624143137,-8.539082727731488,2025-03-17,09:28:38
37.13115624143137,-8.539082727731488,2025-03-17,09:28:48
37.13115624143137,-8.539082727731488,2025-03-17,09:28:58
37.13115624143137,-8.539082727731488,2025-03-17,09:29:08
37.13115624143137,-8.539082727731488,2025-03-17,09:29:18
37.13115624143137,-8.539082727731488,2025-03-17,09:29:28
37.13115624143137,-8.539082727731488,2025-03-17,09:29:38
37.13115624143137,-8.539082727731488,2025-03-17,09:29:48
37.13115624143137,-8.539082727731488,2025-03-17,09:29:58
37.13115624143137,-8.539082727731488,2025-03-17,09:30:08
37.13115624143137,-8.539082727731488,2025-03-17,09:30:18
37.13115624143137,-8.539082727731488,2025-03-17,09:30:28
37.13115624143137,-8.539082727731488,2025-03-17,09:30:38
37.13115624143137,-8.539082727731488,2025-03-17,09:30:48
37.13115624143137,-8.539082727731488,2025-03-17,09:30:58
37.13115624143137,-8.539082727731488,2025-03-17,09:31:08
37.13115624143137,-8.539082727731488,2025-03-17,09:31:18
37.13115624143137,-8.539082727731488,2025-03-17,09:31:28
37.13115624143137,-8.539082727731488,2025-03-17,09:31:38
37.13115624143137,-8.539082727731488,2025-03-17,09:31:48
37.13115624143137,-8.539082727731488,2025-03-17,09:31:58
37.13115624143137,-8.539082727731488,2025-03-17,09:32:08
37.13115624143137,-8.539082727731488,2025-03-17,09:32:18
37.13115624143137,-8.539082727731488,2025-03-17,09:32:28
37.13115624143137,-8.539082727731488,2025-03-17,09:32:38
37.13115624143137,-8.539082727731488,2025-03-17,09:32:48
37.13115624143137,-8.539082727731488,2025-03-17,09:32:58
37.13115624143137,-8.539082727731488,2025-03-17,09:33:08
37.13115624143137,-8.539082727731488,2025-03-17,09:33:18
37.13115624143137,-8.539082727731488,2025-03-17,09:33:28
37.13115624143137,-8.539082727731488,2025-03-17,09:33:38
37.13115624143137,-8.539082727731488,2025-03-17,09:33:48
37.13115624143137,-8.539082727731488,2025-03-17,09:33:58
37.13115624143137,-8.539082727731488,2025-03-17,09:34:08
37.13115624143137,-8.539082727731488,2025-03-17,09:34:18
37.13115624143137,-8.539082727731488,2025-03-17,09:34:28
37.13115624143137,-8.539082727731488,2025-03-17,09:34:38
37.13115624143137,-8.539082727731488,2025-03-17,09:34:48
37.13115624143137,-8.539082727731488,2025-03-17,09:34:58
37.13115624143137,-8.539082727731488,2025-03-17,09:35:08
37.13115624143137,-8.539082727731488,2025-03-17,09:35:18
37.13115624143137,-8.539082727731488,2025-03-17,09:35:28
37.13115624143137,-8.539082727731488,2025-03-17,09:35:38
37.13115624143137,-8.539082727731488,2025-03-17,09:35:48
37.13115624143137,-8.539082727731488,2025-03-17,09:35:58
37.13115624143137,-8.539082727731488,2025-03-17,09:36:08
37.13115624143137,-8.539082727731488,2025-03-17,09:36:18
37.13115624143137,-8.539082727731488,2025-03-17,09:36:28
37.13115624143137,-8.539082727731488,2025-03-17,09:36:38
37.13115624143137,-8.539082727731488,2025-03-17,09:36:48
37.13115624143137,-8.539082727731488,2025-03-17,09:36:58
37.13115624143137,-8.539082727731488,2025-03-17,09:37:08
37.13115624143137,-8.539082727731488,2025-03-17,09:37:18
37.13115624143137,-8.539082727731488,2025-03-17,09:37:28
37.13115624143137,-8.539082727731488,2025-03-17,09:37:38
37.13115624143137,-8.539082727731488,2025-03-17,09:37:48
37.13115624143137,-8.539082727731488,2025-03-17,09:37:58
37.13115624143137,-8.539082727731488,2025-03-17,09:38:08
37.13115624143137,-8.539082727731488,2025-03-17,09:38:18
37.13115624143137,-8.539082727731488,2025-03-17,09:38:28
37.13115624143137,-8.539082727731488,2025-03-17,09:38:38
37.13115624143137,-8.539082727731488,2025-03-17,09:38:48
37.13115624143137,-8.539082727731488,2025-03-17,09:38:58
37.13115624143137,-8.539082727731488,2025-03-17,09:39:08
37.13115624143137,-8.539082727731488,2025-03-17,09:39:18
37.13115624143137,-8.539082727731488,2025-03-17,09:39:28
37.13115624143137,-8.539082727731488,2025-03-17,09:39:38
37.13115624143137,-8.539082727731488,2025-03-17,09:39:48
37.13115624143137,-8.539082727731488,2025-03-17,09:39:58
37.13115624143137,-8.539082727731488,2025-03-17,09:40:08
37.13115624143137,-8.539082727731488,2025-03-17,09:40:18
37.13115624143137,-8.539082727731488,2025-03-17,09:40:28
37.13115624143137,-8.539082727731488,2025-03-17,09:40:38
37.13115624143137,-8.539082727731488,2025-03-17,09:40:48
37.13115624143137,-8.539082727731488,2025-03-17,09:40:58
37.13115624143137,-8.539082727731488,2025-03-17,09:41:08
37.13115624143137,-8.539082727731488,2025-03-17,09:41:18
37.13115624143137,-8.539082727731488,2025-03-17,09:41:28
37.13115624143137,-8.539082727731488,2025-03-17,09:41:38
37.13115624143137,-8.539082727731488,2025-03-17,09:41:48
37.13115624143137,-8.539082727731488,2025-03-17,09:41:58
37.13115624143137,-8.539082727731488,2025-03-17,09:42:08
37.13115624143137,-8.539082727731488,2025-03-17,09:42:18
37.13115624143137,-8.539082727731488,2025-03-17,09:42:28
37.13115624143137,-8.539082727731488,2025-03-17,09:42:38
37.13115624143137,-8.539082727731488,2025-03-17,09:42:48
37.13115624143137,-8.539082727731488,2025-03-17,09:42:58
37.13115624143137,-8.539082727731488,2025-03-17,09:43:08
37.13115624143137,-8.539082727731488,2025-03-17,09:43:18
37.13115624143137,-8.539082727731488,2025-03-17,09:43:28
37.13115624143137,-8.539082727731488,2025-03-17,09:43:38
37.13115624143137,-8.539082727731488,2025-03-17,09:43:48
37.13115624143137,-8.539082727731488,2025-03-17,09:43:58
37.13115624143137,-8.539082727731488,2025-03-17,09:44:08
37.13115624143137,-8.539082727731488,2025-03-17,09:44:18
37.13115624143137,-8.539082727731488,2025-03-17,09:44:28
37.13115624143137,-8.539082727731488,2025-03-17,09:44:38
37.13115624143137,-8.539082727731488,2025-03-17,09:44:48
37.13115624143137,-8.539082727731488,2025-03-17,09:44:58
37.13115624143137,-8.539082727731488,2025-03-17,09:45:08
37.13115624143137,-8.539082727731488,2025-03-17,09:45:18
37.13115624143137,-8.539082727731488,2025-03-17,09:45:28
37.13115624143137,-8.539082727731488,2025-03-17,09:45:38
37.13115624143137,-8.539082727731488,2025-03-17,09:45:48
37.13115624143137,-8.539082727731488,2025-03-17,09:45:58
37.13115624143137,-8.539082727731488,2025-03-17,09:46:08
37.13115624143137,-8.539082727731488,2025-03-17,09:46:18
37.13115624143137,-8.539082727731488,2025-03-17,09:46:28
37.13115624143137,-8.539082727731488,2025-03-17,09:46:38
37.13115624143137,-8.539082727731488,2025-03-17,09:46:48
37.13115624143137,-8.539082727731488,2025-03-17,09:46:58
37.13115624143137,-8.539082727731488,2025-03-17,09:47:08
37.13115624143137,-8.539082727731488,2025-03-17,09:47:18
37.13115624143137,-8.539082727731488,2025-03-17,09:47:28
37.13115624143137,-8.539082727731488,2025-03-17,09:47:38
37.13115624143137,-8.539082727731488,2025-03-17,09:47:48
37.13115624143137,-8.539082727731488,2025-03-17,09:47:58
37.13115624143137,-8.539082727731488,2025-03-17,09:48:08
37.13115624143137,-8.539082727731488,2025-03-17,09:48:18
37.13115624143137,-8.539082727731488,2025-03-17,09:48:28
37.13115624143137,-8.539082727731488,2025-03-17,09:48:38
37.13115624143137,-8.539082727731488,2025-03-17,09:48:48
37.13115624143137,-8.539082727731488,2025-03-17,09:48:58
37.13115624143137,-8.539082727731488,2025-03-17,09:49:08
37.13115624143137,-8.539082727731488,2025-03-17,09:49:18
37.13115624143137,-8.539082727731488,2025-03-17,09:49:28
37.13115624143137,-8.539082727731488,2025-03-17,09:49:38
37.13115624143137,-8.539082727731488,2025-03-17,09:49:48
37.13115624143137,-8.539082727731488,2025-03-17,09:49:58
37.13115624143137,-8.539082727731488,2025-03-17,09:50:08
37.13115624143137,-8.539082727731488,2025-03-17,09:50:18
37.13115624143137,-8.539082727731488,2025-03-17,09:50:28
37.13115624143137,-8.539082727731488,2025-03-17,09:50:38
37.13115624143137,-8.539082727731488,2025-03-17,09:50:48
37.13115624143137,-8.539082727731488,2025-03-17,09:50:58
37.13115624143137,-8.539082727731488,2025-03-17,09:51:08
37.13115624143137,-8.539082727731488,2025-03-17,09:51:18
37.13115624143137,-8.539082727731488,2025-03-17,09:51:28
37.13115624143137,-8.539082727731488,2025-03-17,09:51:38
37.13115624143137,-8.539082727731488,2025-03-17,09:51:48
37.13115624143137,-8.539082727731488,2025-03-17,09:51:58
37.13115624143137,-8.539082727731488,2025-03-17,09:52:08
37.13115624143137,-8.539082727731488,2025-03-17,09:52:18
37.13115624143137,-8.539082727731488,2025-03-17,09:52:28
37.13115624143137,-8.539082727731488,2025-03-17,09:52:38
37.13115624143137,-8.539082727731488,2025-03-17,09:52:48
37.13115624143137,-8.539082727731488,2025-03-17,09:52:58
37.13115624143137,-8.539082727731488,2025-03-17,09:53:08
37.13115624143137,-8.539082727731488,2025-03-17,09:53:18
37.13115624143137,-8.539082727731488,2025-03-17,09:53:28
37.13115624143137,-8.539082727731488,2025-03-17,09:53:38
37.13115624143137,-8.539082727731488,2025-03-17,09:53:48
37.13115624143137,-8.539082727731488,2025-03-17,09:53:58
37.13115624143137,-8.539082727731488,2025-03-17,09:54:08
37.13115624143137,-8.539082727731488,2025-03-17,09:54:18
37.13115624143137,-8.539082727731488,2025-03-17,09:54:28
37.13115624143137,-8.539082727731488,2025-03-17,09:54:38
37.13115624143137,-8.539082727731488,2025-03-17,09:54:48
37.13115624143137,-8.539082727731488,2025-03-17,09:54:58
37.13115624143137,-8.539082727731488,2025-03-17,09:55:08
37.13115624143137,-8.539082727731488,2025-03-17,09:55:18
37.13115624143137,-8.539082727731488,2025-03-17,09:55:28
37.13115624143137,-8.539082727731488,2025-03-17,09:55:38
37.13115624143137,-8.539082727731488,2025-03-17,09:55:48
37.13115624143137,-8.539082727731488,2025-03-17,09:55:58
37.13115624143137,-8.539082727731488,2025-03-17,09:56:08
37.13115624143137,-8.539082727731488,2025-03-17,09:56:18
37.13115624143137,-8.539082727731488,2025-03-17,09:56:28
37.13115624143137,-8.539082727731488,2025-03-17,09:56:38
37.13115624143137,-8.539082727731488,2025-03-17,09:56:48
37.13115624143137,-8.539082727731488,2025-03-17,09:56:58
37.13115624143137,-8.539082727731488,2025-03-17,09:57:08
37.13115624143137,-8.539082727731488,2025-03-17,09:57:18
37.13115624143137,-8.539082727731488,2025-03-17,09:57:28
37.13115624143137,-8.539082727731488,2025-03-17,09:57:38
37.13115624143137,-8.539082727731488,2025-03-17,09:57:48
37.13115624143137,-8.539082727731488,2025-03-17,09:57:58
37.13115624143137,-8.539082727731488,2025-03-17,09:58:08
37.13115624143137,-8.539082727731488,2025-03-17,09:58:18
37.13115624143137,-8.539082727731488,2025-03-17,09:58:28
37.13115624143137,-8.539082727731488,2025-03-17,09:58:38
37.13115624143137,-8.539082727731488,2025-03-17,09:58:48
37.13115624143137,-8.539082727731488,2025-03-17,09:58:58
37.13115624143137,-8.539082727731488,2025-03-17,09:59:08
37.13115624143137,-8.539082727731488,2025-03-17,09:59:18
37.13115624143137,-8.539082727731488,2025-03-17,09:59:28
37.13115624143137,-8.539082727731488,2025-03-17,09:59:38
37.13115624143137,-8.539082727731488,2025-03-17,09:59:48
37.13115624143137,-8.539082727731488,2025-03-17,09:59:58
37.13115624143137,-8.539082727731488,2025-03-17,10:00:08
37.13115624143137,-8.539082727731488,2025-03-17,10:00:18
37.13115624143137,-8.539082727731488,2025-03-17,10:00:28
37.13115624143137,-8.539082727731488,2025-03-17,10:00:38
37.13115624143137,-8.539082727731488,2025-03-17,10:00:48
37.13115624143137,-8.539082727731488,2025-03-17,10:00:58
37.13115624143137,-8.539082727731488,2025-03-17,10:01:08
37.13115624143137,-8.539082727731488,2025-03-17,10:01:18
37.13115624143137,-8.539082727731488,2025-03-17,10:01:28
37.13115624143137,-8.539082727731488,2025-03-17,10:01:38
37.13115624143137,-8.539082727731488,2025-03-17,10:01:48
37.13115624143137,-8.539082727731488,2025-03-17,10:01:58
37.13115624143137,-8.539082727731488,2025-03-17,10:02:08
37.13115624143137,-8.539082727731488,2025-03-17,10:02:18
37.13115624143137,-8.539082727731488,2025-03-17,10:02:28
37.13115624143137,-8.539082727731488,2025-03-17,10:02:38
37.13115624143137,-8.539082727731488,2025-03-17,10:02:48
37.13115624143137,-8.539082727731488,2025-03-17,10:02:58
37.13115624143137,-8.539082727731488,2025-03-17,10:03:08
37.13115624143137,-8.539082727731488,2025-03-17,10:03:18
37.13115624143137,-8.539082727731488,2025-03-17,10:03:28
37.13115624143137,-8.539082727731488,2025-03-17,10:05:25
37.13115624143137,-8.539082727731488,2025-03-17,10:06:07
37.13115624143137,-8.539082727731488,2025-03-17,10:06:08
37.13115624143137,-8.539082727731488,2025-03-17,10:06:18
37.13115624143137,-8.539082727731488,2025-03-17,10:06:28
37.13115624143137,-8.539082727731488,2025-03-17,10:06:38
37.13115624143137,-8.539082727731488,2025-03-17,10:06:48
37.13115624143137,-8.539082727731488,2025-03-17,10:06:58
37.13115624143137,-8.539082727731488,2025-03-17,10:07:08
37.13115624143137,-8.539082727731488,2025-03-17,10:07:18
37.13115624143137,-8.539082727731488,2025-03-17,10:07:28
37.13115624143137,-8.539082727731488,2025-03-17,10:07:38
37.13115624143137,-8.539082727731488,2025-03-17,10:07:48
37.13115624143137,-8.539082727731488,2025-03-17,10:07:58
37.13115624143137,-8.539082727731488,2025-03-17,10:08:08
37.13115624143137,-8.539082727731488,2025-03-17,10:08:18
37.13115624143137,-8.539082727731488,2025-03-17,10:08:28
37.13115624143137,-8.539082727731488,2025-03-17,10:08:38
37.13115624143137,-8.539082727731488,2025-03-17,10:08:48
37.13115624143137,-8.539082727731488,2025-03-17,10:08:58
37.13115624143137,-8.539082727731488,2025-03-17,10:09:08
37.13115624143137,-8.539082727731488,2025-03-17,10:09:18
37.13115624143137,-8.539082727731488,2025-03-17,10:09:28
37.13115624143137,-8.539082727731488,2025-03-17,10:09:38
37.13115624143137,-8.539082727731488,2025-03-17,10:09:48
37.13115624143137,-8.539082727731488,2025-03-17,10:09:58
37.13115624143137,-8.539082727731488,2025-03-17,10:10:08
37.13115624143137,-8.539082727731488,2025-03-17,10:10:18
37.13115624143137,-8.539082727731488,2025-03-17,10:10:28
37.13115624143137,-8.539082727731488,2025-03-17,10:10:38
37.13115624143137,-8.539082727731488,2025-03-17,10:10:48
